run_id,process,N,trials,H0,trial,H_hat,sigma2_hat,K,L,sigma
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,1,0.057125174571784,2.5223303650338584,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,2,0.1898839617347169,0.4479736622789564,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,3,0.0486097649907883,1.2875897002341132,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,4,0.0790135921408413,0.3046903200469771,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,5,0.2109442313035919,3.6417206088995706,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,6,0.3515746601582222,9.814600465777303,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,7,0.1650752908425957,12.382779267197664,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,8,0.1693949115863954,1.9676821272163552,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,9,0.1697457620408202,1.704401974212966,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,10,0.1498605853209499,0.4110326916804993,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,11,0.2183776095314052,15.891164673403734,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,12,0.0294465157897714,0.2173095264435454,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,13,0.2975822463731036,1.6796172921614978,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,14,0.2505894931936974,1.8386221425650044,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,15,6.960849064827165e-06,1.25830301577866,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,16,0.180695808476439,1.0904010385302934,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,17,0.2964465997403486,3.921114322342713,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,18,0.1801288675634978,3.07065907832834,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,19,0.0721598378923238,0.4318434182027976,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,20,0.294127875195829,1.5248986104668534,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,21,0.3429086907104107,4.872498458666721,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,22,0.214618736059456,1.113834084340478,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,23,0.1720931905482659,3.0682993248277644,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,24,0.1866993196067888,0.5662222411314073,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,25,0.2075223401295592,13.822228430124037,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,26,0.3215151212415611,1.4292244309172184,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,27,0.1798149989102735,5.62799687334044,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,28,0.1757555449693899,1.4369434564881491,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,29,0.4408037334852387,21.7976027946126,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,30,0.0651507007266663,0.497348380969523,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,31,0.2834196668096578,5.044694574985832,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,32,0.3686743862859742,16.466676876082037,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,33,0.136963602959927,0.3248836010530221,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,34,0.2313611392720641,1.015595592773335,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,35,0.3170063078721464,4.984629978970905,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,36,0.2242082854324949,1.7457150375782609,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,37,0.0805273263254168,0.2224557756881053,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,38,0.1570667927147927,0.9427900278865023,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,39,0.3946678534979496,2.9402101723442766,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,40,0.1192000240388875,0.6314265944350523,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,41,0.2077971849651154,0.9491858323001467,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,42,0.27796128043296,0.9072532105122548,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,43,0.3352094461305442,15.455564521225844,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,44,0.2700456955139416,2.659555060916059,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,45,0.2306589236705029,10.36058605038044,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,46,0.3414333019424327,9.909215843066155,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,47,0.2936058452932535,14.396676803361846,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,48,0.1567633487016714,0.2760814517990941,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,49,0.0903982375632959,0.4018551997185761,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,50,0.0979588765270691,0.173363074836243,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,51,0.3195734730187477,5.918378662416012,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,52,6.960849064827165e-06,0.1533202555832354,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,53,0.217184838176089,2.158126655901268,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,54,6.960849064827165e-06,0.2494042175259677,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,55,0.173291920738389,3.6786099600693887,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,56,0.5602615333296703,90.65207354962476,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,57,0.0878181364932925,0.1326210462220915,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,58,0.3612969877447366,6.712458219730664,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,59,0.2535543439704441,2.0362782220043387,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,60,0.4646527992865349,7.655790815857422,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,61,6.960849064827165e-06,0.1341330162447171,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,62,6.960849064827165e-06,0.1254320811603405,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,63,0.1043713906728733,0.2951423879217581,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,64,0.3071508681424362,2.7751268575069856,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,65,0.2880330286883193,6.538182877174679,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,66,0.2022017273475554,1.855538956864544,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,67,0.2959360117074679,3.0354833494902143,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,68,0.2792496015400536,1.836824779441509,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,69,0.1968026197685503,1.9605623824814349,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,70,0.1065538343523122,0.612624932967561,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,71,0.3705365360696547,34.583028228309274,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,72,0.1642791869790462,2.848345019183649,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,73,0.3370859553723346,1.307849872443582,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,74,0.447375251119552,6.806961882986871,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,75,0.1665091693548619,1.2784243925289949,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,76,0.2946636537252133,0.4811946877855991,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,77,0.1185063900773608,3.036515565557637,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,78,0.072323997932614,0.4682529548655517,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,79,0.0780818241070233,1.4008679051581183,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,80,0.2472865892293828,2.859591995606386,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,81,0.2919896714732027,0.6460761400466981,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,82,0.5545879795203192,23.973938873796712,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,83,0.5096668892652829,14.80881741772104,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,84,0.4851537717928287,25.69032637907902,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,85,0.0518268875167644,0.5936981927471994,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,86,0.4123927334937443,13.017289186726186,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,87,6.960849064827165e-06,0.2481110296115123,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,88,0.3458753469626767,4.401082536727158,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,89,0.1469224709292963,1.225704820646764,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,90,0.2186816291683984,1.1934705230885527,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,91,0.1549355051182316,2.739566270748786,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,92,0.4193447970635973,1.6284957252833252,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,93,0.3041914715676386,3.9641006361797926,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,94,0.2859992090682337,1.162760415870921,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,95,0.2483257778037626,12.372490707503529,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,96,0.2946947130502632,4.217754570307486,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,97,0.0684866007913964,1.0928415082349017,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,98,0.4976483166860838,46.99456340648255,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,99,0.2205426758912722,11.013005232914944,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,100,0.2607657019768563,1.2752587198202665,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,101,0.2965407165939079,17.224924649802507,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,102,0.2174360781934079,0.7845336024092668,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,103,0.2305203601908242,2.090105298005892,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,104,0.0630855950196103,0.3199664664954215,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,105,0.5158733439576965,61.844424026765054,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,106,0.2553411529310987,1.6692119898839943,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,107,0.0917069871308411,0.7173903477425555,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,108,6.960849064827165e-06,0.3002380778704782,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,109,0.3012880333692154,12.693863727629711,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,110,0.2888114957611369,2.1557530808702,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,111,0.1352828050575459,0.6022930406081318,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,112,0.1091774701962542,0.7765893110977495,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,113,0.2052078085186623,3.7478621947243234,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,114,0.2371053444462254,4.602999407590406,0.5,5,2
20260217_011929,DpwTriFbmSimulator,4096,200,0.4,115,0.0415070976266042,0.9230928475033904,0.5,5,2
