run_id,process,N,trials,H0,trial,H_hat,sigma2_hat,K,L,sigma
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,1,0.2754054245357122,7.480638394202861,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,2,0.30554461168491,11.899033469293414,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,3,0.1998649237323842,9.195756585389368,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,4,0.1592462761444152,7.351851184297024,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,5,0.2773828123091981,13.92690566843138,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,6,0.184341771958401,18.106019337400845,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,7,0.0705275506200168,4.411049923878499,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,8,0.2610111189970918,28.032711004970302,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,9,0.3436771316021811,18.34676637761961,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,10,0.2853336629634043,25.143028299926705,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,11,0.4088264413005924,23.83497436143319,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,12,0.2958700731747355,7.990357276852148,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,13,0.350317223874747,36.27632064985197,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,14,0.6234746522069895,1082.4042874087097,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,15,0.134541005210266,4.286486244449489,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,16,0.2012557203266874,27.03529145101269,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,17,0.4837515612764807,369.733827564189,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,18,0.3414300467788738,47.62241286049619,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,19,0.2829079380364941,10.90921823845392,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,20,0.1787717426668659,11.113674806813908,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,21,0.4529155813428058,61.13232740993644,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,22,0.1505559950998245,5.624832002132081,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,23,0.1690409752973994,12.536957956730514,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,24,0.2101760345320177,10.53791320243124,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,25,0.0840150639954027,5.174535388670841,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,26,0.4431431714680667,47.95126919019698,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,27,0.1968830141475403,15.391080702334415,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,28,0.2232044730919733,11.117291733441926,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,29,0.0992459042549428,9.104556507219096,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,30,0.2377880466253993,6.729812003339557,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,31,0.4445967672319434,30.94541660425529,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,32,0.2149871957518364,5.560078767455056,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,33,0.3674835488335147,31.92661795773895,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,34,0.1473183177195544,6.782602824239045,1,5,2
20260222_173650,DpwSubFbmSimulator,1024,200,0.2,35,0.3158074182239732,10.64941766788974,1,5,2
